69,4,0,64,88,164,2,0,164,9,9,0,64,80,44,112,65,0,10,16,4,1,8,52,24,12,2,2,144,65,96,4
128,88,0,48,128,8,4,136,16,0,0,160,129,148,65,9,4,24,130,32,0,64,130,0,4,64,69,46,0,52,2,146
150,112,0,49,0,1,20,144,20,0,0,160,0,212,65,9,20,88,17,64,1,64,66,2,132,128,65,170,0,48,0,1
8,89,0,16,128,8,4,141,16,16,0,161,129,148,65,129,4,24,128,32,32,64,130,0,32,64,69,44,0,52,2,146
134,120,0,48,0,0,20,128,16,16,0,160,129,148,65,9,4,24,145,33,1,64,194,0,4,64,69,170,0,48,0,32
64,3,162,6,32,88,102,1,233,78,3,1,96,64,14,18,160,2,64,38,70,132,32,3,18,30,4,1,0,134,196,68
1,132,16,4,2,48,2,40,0,78,141,20,68,98,138,0,16,193,8,168,20,1,32,39,0,0,0,16,0,1,0,4
1,4,8,6,0,48,2,40,0,64,137,13,108,96,138,0,146,66,72,6,20,1,44,97,16,0,2,16,0,3,1,68
1,132,16,4,2,20,10,170,0,13,140,20,64,98,138,4,16,193,0,168,4,0,32,7,0,4,1,80,0,1,0,5
1,132,0,4,0,52,2,40,0,74,141,4,68,98,138,0,144,192,8,170,20,1,40,99,16,0,2,16,2,1,1,68
0,128,0,7,8,0,0,32,128,32,1,0,128,0,0,0,0,0,0,0,0,24,200,1,12,16,0,32,0,2,2,128
0,128,0,7,0,0,0,32,128,0,1,0,192,0,0,0,0,0,64,0,0,24,192,1,12,16,0,96,0,2,2,128
0,35,2,6,32,8,32,32,40,64,65,0,160,224,10,2,128,10,0,2,80,0,134,33,0,16,64,8,0,3,2,196
0,35,35,6,32,8,33,32,104,64,1,1,160,192,76,1,16,10,2,6,64,208,134,1,4,24,64,0,0,2,0,64
0,163,34,6,32,8,32,32,104,64,65,0,160,224,12,1,144,10,0,2,208,192,134,33,4,24,64,8,0,66,0,64
232,66,42,18,64,173,160,4,88,172,34,13,224,8,55,25,128,38,32,21,160,16,0,20,77,8,96,64,192,0,64,72
97,68,46,18,80,173,32,4,108,140,42,13,96,64,31,17,128,32,34,21,132,80,2,12,56,9,32,0,128,80,64,72
104,70,46,18,64,173,160,4,120,172,34,13,96,8,23,25,144,32,32,21,160,80,0,12,73,8,96,64,192,16,64,72
16,72,0,64,17,23,64,152,23,0,4,0,2,1,33,204,1,0,4,88,11,4,1,26,130,4,5,4,186,16,8,0
144,72,128,0,1,7,68,148,23,130,4,64,2,129,97,204,0,8,4,24,9,4,1,18,131,4,21,4,58,24,8,8
16,72,0,64,17,23,64,152,23,8,4,0,2,1,33,12,1,0,4,88,11,4,0,18,130,4,5,4,186,16,8,0
8,33,1,55,4,1,4,81,22,160,1,66,33,1,64,132,8,42,2,8,64,208,16,0,0,192,68,32,2,8,0,168
144,96,128,0,129,3,4,21,22,128,4,64,2,145,97,140,0,40,4,8,73,64,17,2,129,132,20,4,34,56,8,40
8,33,1,55,0,64,4,113,16,160,1,0,49,128,64,133,8,42,2,2,64,120,208,0,64,128,68,32,0,8,130,136
0,46,20,73,11,12,1,123,8,164,36,4,40,1,5,95,36,80,64,26,82,77,16,44,13,34,20,80,11,129,2,152
0,36,4,13,217,12,33,120,0,52,36,5,40,1,5,31,36,84,64,124,82,77,16,104,96,42,16,48,10,1,2,152
0,4,4,13,209,12,97,72,1,52,36,5,32,1,41,95,36,76,64,252,34,77,16,104,64,34,16,36,26,1,2,152
130,1,12,4,80,14,105,136,161,56,4,5,48,1,9,27,36,76,64,252,34,28,16,72,64,32,0,164,24,1,2,154
1,16,90,66,194,64,52,32,96,2,32,40,81,144,228,112,51,9,32,0,84,142,148,32,0,13,48,104,9,3,75,130
9,16,90,66,194,0,180,32,96,2,32,32,89,144,100,48,51,8,32,0,84,142,148,32,0,140,48,104,73,3,75,130
65,16,88,66,194,81,48,40,32,130,34,40,96,80,204,48,50,19,34,224,21,6,2,66,10,10,112,75,0,2,41,13
65,16,88,66,194,81,48,32,32,130,34,40,112,80,204,48,50,19,32,192,21,6,6,66,8,11,48,74,1,2,41,15
4,6,46,0,48,40,34,40,232,85,11,1,192,96,10,2,1,64,72,36,128,129,12,5,4,20,0,64,128,33,0,64
152,49,128,181,1,66,4,1,18,160,0,146,161,21,64,132,8,57,145,128,65,20,208,130,133,193,156,32,38,8,128,40
72,194,128,172,1,4,72,156,7,33,72,64,192,12,24,96,213,20,34,1,204,16,121,145,69,54,152,4,16,82,12,8
72,194,128,44,1,4,72,28,7,32,73,64,192,12,24,96,213,20,34,1,204,16,105,145,69,54,152,4,80,82,12,8
80,192,41,108,12,21,76,45,4,38,9,78,68,12,40,0,209,0,32,6,192,16,57,17,145,135,139,20,48,90,128,0
16,194,41,104,8,21,76,45,4,38,9,70,64,14,40,0,209,0,40,6,192,1,56,21,145,143,139,20,16,58,128,0
65,163,170,4,96,8,66,0,233,4,35,8,0,64,14,18,128,66,72,66,214,129,4,33,18,24,0,0,0,64,64,68
101,6,34,2,96,40,98,32,232,12,43,8,64,96,142,18,128,64,72,32,132,1,32,37,18,40,32,64,128,3,64,0
128,25,39,160,180,171,67,48,197,164,2,36,130,17,33,133,0,34,72,81,56,169,16,188,136,16,0,80,134,141,16,106
128,25,5,129,132,171,3,48,133,164,2,101,130,49,33,133,0,160,72,85,56,168,80,188,136,16,0,82,22,13,16,104
137,25,34,32,52,169,129,6,84,136,26,32,35,1,17,4,0,34,132,81,32,184,4,44,200,80,0,80,202,9,0,8
128,25,35,32,52,169,1,22,69,164,10,36,162,17,1,132,8,34,136,81,40,169,20,44,200,16,0,80,206,137,0,106
128,25,35,33,16,169,1,22,69,164,10,36,162,17,1,132,8,34,72,81,152,169,20,60,136,16,0,82,198,141,0,106
80,254,48,32,2,44,1,234,89,22,0,140,47,0,0,21,39,153,0,3,162,84,180,61,145,194,16,32,36,16,7,60
80,236,48,64,3,12,1,174,120,36,4,142,15,0,64,5,37,153,0,3,226,116,148,37,153,192,20,32,8,0,5,60
80,236,48,64,3,12,1,174,120,52,4,140,47,0,16,5,37,157,0,131,226,116,144,53,176,192,20,32,8,0,1,60
208,228,16,64,19,12,139,142,48,32,6,12,10,0,68,5,53,204,0,188,98,124,144,100,184,136,4,100,72,0,1,56
19,72,144,192,129,22,4,216,23,138,20,66,4,18,97,172,37,24,20,24,65,4,1,146,130,196,5,166,26,16,40,5
88,76,20,136,90,16,128,156,128,24,20,66,12,19,161,196,5,0,16,56,33,6,0,158,184,229,15,204,186,16,43,137
89,68,16,136,58,16,8,202,129,16,92,2,12,34,161,36,35,0,36,56,0,6,130,148,170,224,10,78,186,128,43,133
129,163,226,20,0,9,66,0,117,4,34,17,2,192,142,16,16,202,78,70,222,128,36,3,2,24,0,16,0,65,64,68
225,35,225,16,64,9,3,0,212,38,162,25,32,72,28,16,16,194,74,70,214,132,68,35,4,12,32,16,1,0,64,64
72,80,20,160,218,2,128,28,2,128,20,98,12,17,161,196,71,16,17,184,33,6,1,158,48,199,62,140,191,16,41,137
89,68,20,136,26,16,0,140,128,16,20,2,12,19,161,196,7,0,0,56,1,6,2,158,170,229,15,206,186,144,41,137
129,161,74,4,32,40,64,170,121,4,2,21,2,224,134,0,16,72,12,68,156,193,164,3,2,24,64,68,0,161,64,68
161,163,226,20,0,8,66,0,112,4,34,17,2,192,30,16,16,202,78,70,222,128,100,3,2,8,32,16,0,65,64,68
8,6,1,166,110,64,132,97,0,202,16,11,44,160,80,134,0,36,65,5,1,46,130,136,56,64,36,40,65,14,23,233
152,81,144,128,128,4,4,93,19,152,16,98,12,147,225,140,4,8,4,24,64,0,2,144,128,192,31,46,18,16,41,137
104,2,53,6,74,4,129,97,64,141,49,89,108,40,0,2,8,35,64,133,160,42,64,14,80,4,32,40,65,6,131,193
8,2,49,38,74,0,132,97,64,206,49,25,44,32,16,2,0,3,64,5,0,42,130,10,56,0,38,40,65,6,135,233
97,3,117,6,90,4,145,32,64,45,177,24,96,42,4,18,12,7,64,129,180,42,64,7,84,14,48,24,65,2,2,65
72,2,49,6,74,4,133,97,64,142,49,89,44,40,16,18,136,7,64,133,128,42,194,11,80,0,38,40,65,2,131,193
97,129,112,14,90,4,147,32,64,45,161,24,64,50,14,18,4,135,64,128,180,10,100,7,68,46,184,16,1,0,2,3
97,2,53,6,74,4,153,32,64,45,41,24,96,42,4,18,12,7,64,128,180,10,72,67,84,12,34,40,65,2,2,193
69,64,18,0,112,30,34,136,110,12,36,4,64,0,163,84,1,0,10,24,166,5,33,22,58,222,1,68,130,17,97,69
77,64,16,0,120,22,48,136,126,12,36,0,72,0,163,92,49,0,10,24,130,5,33,18,18,95,5,6,154,145,104,5
69,64,18,8,112,26,34,136,228,12,36,0,64,64,163,84,1,0,74,56,38,5,32,6,58,222,0,4,138,145,96,69
18,49,16,133,2,64,0,50,17,160,0,66,128,49,64,4,8,28,0,128,73,88,208,0,129,128,200,34,32,64,2,168
16,49,144,133,3,4,4,17,19,160,128,66,24,19,64,128,12,24,128,128,73,208,208,64,129,0,21,50,42,96,0,137
2,49,1,167,0,64,160,50,0,160,8,2,129,53,64,7,8,62,17,128,73,88,208,0,129,128,200,34,37,64,6,176
18,49,16,133,3,4,0,50,17,160,0,66,144,23,64,128,8,28,128,128,73,216,208,0,129,128,206,34,34,96,2,168
28,66,177,32,32,5,96,200,71,222,0,1,14,1,97,204,49,8,4,92,2,4,3,2,128,84,1,36,18,156,33,97
4,64,33,32,32,75,64,136,103,88,0,5,14,193,113,204,17,8,4,29,3,4,3,16,128,80,1,4,146,149,4,48
96,12,96,20,32,72,65,34,208,4,42,9,32,32,6,16,0,194,72,68,52,8,100,33,0,8,0,16,0,1,68,64
96,20,1,167,64,72,160,32,32,128,73,138,145,53,0,7,8,54,49,0,17,88,208,0,133,128,200,0,37,2,22,176
24,17,1,167,0,64,128,50,0,160,8,66,144,55,64,3,8,28,17,128,73,90,208,0,129,128,200,32,33,72,6,184
