0,2,16,1,6,72,16,0,72,64,0,96,4,16,2,32,2,16,128,1,5,0,69,0,4,0,0,3,4,0,25,7
0,2,17,1,2,88,16,0,72,0,0,96,12,16,0,160,2,16,128,1,132,0,101,0,4,0,0,3,4,0,13,5
0,2,17,1,6,88,16,0,72,0,0,96,12,24,0,160,38,17,128,1,132,16,37,0,4,0,0,3,4,0,13,5
0,2,49,1,7,28,0,0,72,0,0,64,12,8,0,160,4,16,128,1,132,0,36,0,5,0,0,0,0,0,5,36
0,2,49,1,7,28,0,0,64,12,0,66,12,8,0,160,36,17,128,1,128,48,36,0,1,0,0,0,0,0,5,36
0,2,49,0,1,28,33,0,64,12,0,64,8,0,16,164,36,17,128,1,128,32,48,0,1,0,0,0,0,0,5,36
0,2,49,64,1,20,161,0,64,12,16,0,8,4,144,164,164,17,128,9,128,48,48,64,1,16,0,0,64,0,5,36
65,64,90,84,66,80,52,37,56,2,98,40,32,146,164,112,34,57,160,0,69,6,130,65,18,32,112,11,8,16,40,12
65,80,90,84,66,80,52,36,56,2,98,40,32,144,164,112,34,57,160,0,69,6,150,65,16,41,114,11,9,16,43,140
192,1,91,94,74,80,36,37,165,2,68,48,96,146,172,245,34,144,162,128,65,14,2,69,18,34,80,11,0,128,168,45
192,0,90,94,66,80,52,37,32,2,100,48,96,146,172,177,34,144,162,128,69,14,2,65,18,34,80,11,0,0,168,13
192,64,90,86,66,80,52,37,48,2,98,48,96,146,140,49,34,144,160,0,69,14,2,65,18,2,80,11,8,0,168,13
129,33,12,161,156,5,128,8,4,0,129,21,195,8,26,1,136,2,73,53,190,64,65,4,200,1,8,80,0,8,24,0
200,131,36,168,136,64,73,56,5,20,145,144,193,69,24,69,68,146,141,161,184,0,79,149,192,80,200,212,22,132,20,0
200,131,37,168,8,64,73,40,5,20,145,144,193,69,24,69,68,147,141,161,248,0,79,149,192,80,200,208,54,128,4,0
192,129,87,90,74,80,4,45,165,2,69,176,96,86,140,181,34,146,160,128,65,6,2,69,18,2,80,11,2,128,168,37
130,8,0,147,0,96,0,164,17,32,144,160,129,53,193,141,72,60,149,128,9,24,200,144,136,208,200,240,38,160,10,184
130,57,8,131,2,114,0,166,17,32,132,162,128,55,193,140,72,248,152,192,25,72,209,194,138,128,209,119,44,160,8,24
140,131,36,169,152,37,73,56,4,20,129,145,193,12,24,1,72,0,9,37,186,0,77,149,201,0,137,84,16,8,20,0
140,131,36,169,152,37,73,56,5,20,129,145,193,12,24,1,72,0,9,37,186,0,77,149,201,16,139,84,16,8,20,0
194,131,85,74,8,80,8,41,5,16,1,240,72,71,136,213,66,146,168,160,113,68,107,85,34,16,64,129,2,128,172,32
8,68,1,179,0,224,8,4,17,160,24,160,225,165,81,141,8,60,133,129,9,144,200,148,136,80,204,224,134,140,22,184
130,96,0,147,0,96,0,4,17,160,144,160,129,53,193,141,72,62,149,128,9,88,200,144,136,208,202,240,38,160,8,184
8,70,3,163,32,232,168,5,0,160,25,129,225,5,17,133,8,52,165,17,9,80,192,140,168,80,204,160,134,94,20,232
8,68,1,179,0,224,136,5,16,160,24,160,161,165,81,141,8,60,133,17,9,208,192,148,136,80,204,224,134,156,20,184
4,104,195,68,83,104,34,66,40,128,40,40,40,145,197,148,34,106,17,16,1,128,128,32,2,12,1,42,130,117,66,224
4,104,195,68,83,120,34,66,40,128,40,8,40,145,69,148,34,106,17,16,1,128,160,32,2,12,0,42,130,117,66,160
1,24,210,65,113,120,162,130,106,32,40,40,8,176,229,244,131,108,0,8,1,144,144,32,6,28,1,34,200,97,75,132
5,24,210,1,97,120,162,194,106,96,40,40,8,176,196,180,131,108,0,8,5,176,144,32,6,60,1,34,200,97,75,132
64,104,211,4,66,96,34,2,33,194,72,40,44,177,65,148,34,248,128,0,0,2,128,96,16,4,20,10,130,116,38,232
64,104,195,4,66,96,34,2,33,130,8,40,44,177,193,148,34,248,160,0,1,2,128,96,16,4,20,10,130,85,6,168
65,8,211,64,98,120,32,6,104,162,42,40,8,144,229,180,35,108,32,0,1,16,132,96,18,12,16,34,130,113,2,140
65,24,210,64,98,120,160,2,104,162,40,40,8,144,197,180,35,108,32,0,1,16,148,96,18,12,16,34,194,97,2,132
132,98,211,64,82,32,41,80,35,37,33,184,8,167,128,20,54,156,0,128,0,146,136,64,48,4,1,36,34,242,6,160
70,98,211,64,82,32,41,80,35,37,41,184,8,231,192,20,38,188,0,128,0,146,136,64,48,4,1,164,34,242,6,160
76,202,194,0,66,0,47,17,33,4,9,137,8,227,64,20,38,172,32,128,0,2,128,64,112,4,1,168,162,242,166,32
76,74,194,0,64,0,47,17,33,132,9,137,8,227,64,20,38,168,33,128,0,2,128,64,80,4,1,136,162,242,166,96
76,74,194,2,64,0,47,19,33,132,9,129,8,163,64,20,37,168,37,130,8,2,128,96,80,4,133,136,34,230,166,96
