1,0,0,1,1,4,0,8,0,64,0,0,192,0,26,0,144,0,17,33,4,0,81,0,4,16,0,0,8,4,24,0
1,0,0,129,5,4,0,8,0,64,0,0,192,0,26,0,144,0,17,33,4,0,81,128,4,16,0,0,8,4,24,0
1,0,0,1,5,12,0,8,72,96,0,64,192,0,26,32,144,4,0,33,132,16,81,0,4,16,0,4,8,0,24,6
1,0,0,1,5,14,0,8,72,96,0,64,192,8,26,32,144,4,0,33,133,16,81,0,4,16,0,4,0,2,24,6
108,20,5,160,91,36,130,138,0,16,8,74,16,28,1,128,9,21,145,177,0,2,18,148,25,64,11,76,145,1,2,178
76,20,1,160,91,36,128,250,0,16,8,66,76,52,0,133,76,17,177,176,17,2,146,148,9,193,75,108,128,1,11,161
108,20,5,160,91,36,130,138,0,16,8,74,24,20,33,132,77,21,145,176,1,2,18,148,25,193,11,76,129,1,0,162
2,65,0,0,128,2,12,141,0,0,0,128,0,4,1,0,4,16,145,32,0,0,1,8,32,0,13,132,0,48,0,24
2,72,0,0,0,0,12,140,0,0,0,128,0,6,1,0,4,16,128,32,0,0,0,0,32,0,141,132,0,48,0,0
2,64,0,0,128,2,12,141,0,0,0,128,0,4,1,0,4,16,145,32,0,0,0,0,32,0,141,132,0,48,16,24
0,32,0,2,1,5,2,0,4,8,1,0,64,0,0,0,128,64,2,66,2,0,8,32,1,0,0,0,0,3,0,1
0,32,0,2,0,133,2,0,4,8,1,0,0,0,0,0,128,0,2,18,2,0,8,0,1,0,0,0,0,2,0,0
0,32,0,2,1,5,18,64,4,8,1,0,0,16,0,0,128,64,2,66,2,0,8,32,1,0,0,2,0,3,0,3
34,66,137,69,64,28,8,6,10,170,8,72,32,134,197,148,128,44,0,12,0,144,160,0,7,20,128,161,128,16,86,168
34,74,137,65,96,20,8,6,10,170,12,200,0,134,197,180,129,44,128,12,0,16,224,0,6,20,128,161,128,48,94,172
98,66,131,198,69,12,96,4,9,174,2,72,36,133,65,148,0,40,33,12,0,20,128,128,19,20,148,160,2,150,16,104
98,66,131,196,68,28,96,4,11,174,2,72,32,133,197,148,0,44,33,12,0,20,160,128,7,28,148,160,2,148,20,104
64,66,3,134,69,12,101,21,41,134,3,78,100,129,88,148,32,32,33,12,64,4,130,130,17,6,20,8,2,22,16,105
2,16,16,2,3,4,16,0,0,8,1,32,0,146,64,9,132,17,160,130,0,64,138,0,1,0,72,130,0,2,0,3
0,16,16,18,34,4,16,0,0,8,1,32,12,146,64,9,132,17,32,2,0,64,10,64,0,0,74,2,0,2,1,1
2,16,20,0,3,4,16,0,0,24,1,32,0,22,0,1,4,17,177,130,0,64,10,32,1,0,200,130,0,1,0,3
2,16,16,146,2,4,16,0,0,24,1,32,12,18,0,9,132,17,160,130,0,64,10,128,0,0,72,130,0,2,0,3
140,80,16,136,1,4,37,136,30,24,0,0,28,210,105,204,20,9,2,82,2,0,10,144,0,65,39,4,16,17,41,1
13,64,18,56,0,148,32,152,54,13,68,16,204,83,168,76,16,1,34,90,2,4,40,16,0,209,2,0,2,17,9,1
12,80,144,128,1,4,36,200,30,24,0,0,28,210,97,136,148,25,2,66,2,0,10,208,0,1,47,4,24,17,41,1
141,80,16,184,1,4,36,152,30,24,68,48,140,210,232,76,20,1,2,90,2,0,10,144,0,65,34,4,24,17,137,1
12,80,16,128,129,4,4,200,30,24,0,64,28,210,97,136,180,25,130,66,3,0,2,192,1,1,47,164,24,48,41,1
140,80,16,136,1,4,37,200,30,24,4,0,28,210,105,12,20,25,2,82,3,0,10,144,0,65,47,4,24,17,41,1
0,9,0,5,8,0,4,96,0,160,0,0,0,0,64,2,8,4,66,32,64,24,192,8,32,0,5,32,0,120,2,128
0,33,0,4,8,1,4,72,4,160,0,0,0,0,64,2,0,72,2,96,64,0,1,0,32,0,5,40,0,48,0,0
0,33,0,5,8,0,4,96,0,160,0,0,0,0,64,2,0,72,0,96,64,24,192,0,32,0,5,32,0,112,2,128
4,0,18,152,0,4,80,200,29,9,64,16,140,194,40,8,145,9,4,16,2,4,8,192,129,144,2,66,128,17,1,1
140,64,128,152,36,200,36,136,22,0,0,128,145,197,233,140,16,24,145,64,3,0,18,144,128,193,15,0,22,153,16,48
12,65,1,160,164,64,164,200,20,16,16,129,13,132,113,9,18,72,3,77,65,96,2,0,0,0,103,44,84,52,53,240
140,64,1,176,164,72,36,200,22,16,0,128,145,197,121,136,16,8,131,73,3,32,2,128,0,0,7,4,22,60,21,48
1,0,5,93,40,112,128,14,76,2,48,0,160,24,133,43,200,64,42,0,5,36,67,41,4,58,80,18,80,89,72,15
160,198,85,73,2,75,160,44,12,50,48,112,72,17,140,149,39,16,130,32,97,20,1,21,38,0,64,6,83,152,68,161
104,32,227,2,112,201,39,1,172,199,35,153,97,68,28,18,0,32,74,19,96,133,4,10,100,6,52,16,0,6,196,64
104,64,231,34,80,201,162,1,132,229,35,153,97,76,56,144,0,160,195,17,64,4,68,10,36,6,52,128,196,6,196,104
168,35,163,22,32,73,7,1,252,6,35,145,32,68,28,16,144,2,74,6,82,133,4,35,64,4,32,0,0,0,196,64
104,32,227,2,112,73,39,1,172,199,35,153,97,76,28,18,0,32,75,3,98,133,4,43,100,6,52,16,0,6,196,64
0,196,39,80,44,210,128,36,204,130,176,32,192,80,164,165,201,32,40,32,65,225,34,132,0,26,70,82,68,24,100,37
0,37,42,4,0,88,64,34,1,196,76,129,162,164,6,3,8,42,0,0,12,88,166,1,131,16,64,1,32,8,4,214
2,49,96,21,0,73,4,35,53,224,8,133,162,164,78,1,16,42,1,0,72,216,116,0,3,0,68,35,32,64,196,94
2,53,98,5,0,88,64,34,33,68,72,133,162,228,14,1,16,10,1,0,12,208,182,1,131,16,64,1,32,0,4,86
7,80,74,81,16,152,18,136,53,1,6,0,66,80,45,120,17,144,8,80,14,132,24,2,2,28,0,2,168,17,8,4
37,80,88,82,18,157,18,128,20,5,162,16,80,82,14,56,21,144,72,128,46,132,84,39,34,46,128,82,160,17,8,7
101,68,80,2,19,148,18,128,208,13,162,24,64,82,14,16,20,133,76,128,174,134,96,39,2,47,32,80,1,1,0,3
135,80,74,80,128,152,0,152,53,0,6,192,2,208,45,236,16,144,152,82,15,0,16,2,130,148,4,0,40,16,8,4
7,80,72,83,16,156,18,128,53,1,134,16,64,82,12,56,21,144,200,80,14,132,80,34,2,14,128,82,168,17,136,4
53,80,80,82,19,148,18,128,144,5,162,28,80,82,14,16,20,144,72,128,46,132,84,39,34,46,128,82,128,1,8,5
