0,0,16,1,2,74,48,0,72,96,0,96,4,16,10,32,50,4,128,33,4,16,4,0,0,0,1,7,4,0,9,5
4,0,24,0,6,74,48,0,72,96,2,96,68,16,10,32,34,20,0,33,5,16,4,0,0,0,1,7,4,0,9,5
4,68,2,0,48,41,34,7,12,137,10,0,32,64,40,0,144,0,2,48,0,132,0,8,32,20,4,0,128,80,128,8
0,68,0,0,48,41,0,6,4,128,11,0,224,64,41,0,16,0,2,48,0,144,0,28,40,20,4,0,144,80,0,8
0,100,130,0,48,13,34,3,44,9,10,0,32,64,0,0,176,0,2,48,66,132,1,10,32,4,5,0,128,0,128,0
0,100,130,0,48,9,34,3,12,137,10,0,32,64,8,0,144,0,2,48,2,132,1,8,32,20,4,0,128,0,128,0
69,3,76,72,202,50,80,42,5,16,104,0,0,36,4,113,2,128,2,100,52,2,67,85,27,40,64,78,16,1,104,4
196,10,83,80,194,80,36,33,32,130,32,120,8,144,228,180,35,248,160,66,81,14,162,50,26,0,65,106,3,161,134,165
68,10,83,80,194,80,38,33,34,130,32,104,8,144,196,180,35,248,160,66,81,14,162,114,18,4,1,106,1,161,6,165
68,28,85,192,30,178,2,146,5,48,140,38,0,3,129,197,66,128,10,188,10,0,113,212,14,0,1,86,178,5,32,96
68,29,76,72,26,50,16,130,5,17,140,102,0,1,132,213,66,128,10,252,0,8,113,84,14,8,65,70,144,1,40,96
192,11,19,80,194,80,32,48,49,130,34,72,40,129,69,157,36,178,160,192,16,78,162,96,25,2,80,72,2,161,4,32
192,11,19,80,192,80,32,32,49,130,34,72,40,128,69,189,36,178,160,192,16,14,162,98,25,2,80,104,2,161,4,44
0,92,5,129,16,163,1,134,135,164,152,36,128,17,1,132,73,160,140,144,8,0,64,152,128,20,129,20,146,208,0,104
0,92,21,129,24,163,0,130,133,180,152,36,128,19,129,132,65,160,12,144,8,0,64,148,138,20,129,22,146,213,0,96
4,28,21,0,26,162,0,146,5,52,140,36,0,19,129,196,66,128,14,148,8,0,81,84,10,16,1,86,182,149,32,96
1,0,0,1,36,72,16,8,8,64,0,32,4,16,2,0,16,0,17,33,4,0,69,0,4,0,0,3,12,4,24,3
1,0,16,129,6,72,16,8,72,64,0,34,4,16,10,0,16,0,0,33,4,16,69,128,4,0,0,7,12,4,24,3
0,0,16,1,6,74,16,8,72,96,0,96,4,24,2,32,18,4,0,33,4,16,5,0,4,0,0,7,12,0,25,7
0,0,16,1,6,74,16,8,72,96,0,98,4,24,10,32,50,4,0,33,5,48,4,0,4,0,0,7,4,0,25,7
193,0,90,82,66,180,176,4,120,128,32,8,48,176,71,57,34,42,32,80,132,10,146,4,8,9,64,104,73,0,75,138
