16,92,16,128,19,3,0,152,6,0,4,194,1,23,1,196,65,16,145,144,3,4,17,130,137,198,139,6,186,17,8,32
2,96,129,149,4,72,133,5,18,164,16,129,160,12,81,8,8,44,1,1,64,208,192,0,68,0,44,160,5,24,22,216
8,96,129,145,0,64,141,5,18,160,16,131,176,12,81,136,8,56,129,1,64,208,192,0,68,0,188,160,4,28,20,216
8,112,129,161,16,67,0,132,22,160,0,162,1,22,65,140,9,25,147,144,1,20,81,130,4,197,156,36,132,56,4,56
8,88,128,161,17,67,0,220,6,160,4,130,1,23,1,132,65,88,147,144,1,4,81,130,32,197,155,6,178,16,8,40
18,88,144,128,19,3,0,154,6,0,12,66,1,19,1,196,65,16,145,144,3,4,17,146,131,196,139,6,186,16,8,0
8,112,129,161,0,67,12,5,22,162,0,163,145,4,65,140,8,56,147,0,0,16,80,130,4,69,156,32,4,28,20,184
8,112,129,161,0,67,4,4,22,162,0,162,1,23,65,140,9,24,147,128,1,20,81,130,4,197,157,36,134,56,28,56
8,88,128,161,17,67,0,220,6,162,4,130,1,23,65,132,65,24,147,144,1,4,81,138,0,196,139,6,182,48,8,32
8,112,129,161,0,67,4,5,22,162,0,162,1,21,65,140,9,56,147,0,1,20,81,130,4,197,157,36,134,56,28,56
1,0,33,0,36,80,0,0,64,8,0,96,128,24,144,160,128,0,0,1,5,32,32,0,0,208,0,2,0,0,0,36
0,0,33,0,36,80,128,0,64,0,16,96,130,24,128,160,128,0,4,1,9,32,32,0,128,208,0,2,68,8,4,37
0,2,33,64,32,80,129,0,64,0,16,32,128,16,128,164,128,0,0,1,0,32,32,0,0,144,0,2,64,0,4,37
28,168,129,129,128,66,14,9,3,34,144,178,129,7,192,132,9,216,157,194,91,12,65,130,128,196,129,148,38,168,148,48
22,184,129,129,128,66,6,9,3,3,128,178,1,23,128,132,1,208,217,130,91,4,81,130,128,196,133,20,34,160,132,48
22,52,129,192,145,83,6,9,7,3,132,162,0,23,128,132,81,144,136,146,75,4,81,130,178,134,133,23,162,32,140,32
97,70,38,2,112,173,33,4,72,172,42,13,33,0,39,17,128,36,32,20,132,16,0,28,76,8,96,64,128,16,64,72
